Commit A,Commit B,Benchmark,Del Func >= X,New Func >= X,Reached Del Func >= X,Top Chg by Call >= X%,Top > X% by Call Chg by >= 10%,Top Chg Len >= X%,Top Reached Chg Len >= X%,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxNesting,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,Hit
2fc0f184,2e3926b9,p5302-pack-index.sh-perf-report,84,123,3,0.15,0.07,1,0.1,172,840,161,1166,172,835,259,542,157,4,6,454,601,168,-3,436,147,147,168,91,4,4,0,0,-0.005681818,0.009469697,0.005681818,0.003787879,0.007575758,0,0.001893939,0.003787879,-0.003787879,0.007575758,0.005681818,FALSE
2fc0f184,2e3926b9,p5310-pack-bitmaps.sh-perf-report,84,123,6,3.03,0,1,1,172,840,161,1166,172,835,259,542,157,4,6,454,601,168,-3,436,147,147,168,91,4,4,0,0,-0.005681818,0.009469697,0.005681818,0.003787879,0.007575758,0,0.001893939,0.003787879,-0.003787879,0.007575758,0.005681818,FALSE
2fc0f184,2e3926b9,p7000-filter-branch.sh-perf-report,84,123,8,0.02,0.01,1,1,172,840,161,1166,172,835,259,542,157,4,6,454,601,168,-3,436,147,147,168,91,4,4,0,0,-0.005681818,0.009469697,0.005681818,0.003787879,0.007575758,0,0.001893939,0.003787879,-0.003787879,0.007575758,0.005681818,FALSE
2fc0f184,2e3926b9,p7300-clean.sh-perf-report,84,123,2,9.81,0,1,0.043478261,172,840,161,1166,172,835,259,542,157,4,6,454,601,168,-3,436,147,147,168,91,4,4,0,0,-0.005681818,0.009469697,0.005681818,0.003787879,0.007575758,0,0.001893939,0.003787879,-0.003787879,0.007575758,0.005681818,FALSE
2fc0f184,2e3926b9,p7810-grep.sh-perf-report,84,123,3,0,0,1,0.043478261,172,840,161,1166,172,835,259,542,157,4,6,454,601,168,-3,436,147,147,168,91,4,4,0,0,-0.005681818,0.009469697,0.005681818,0.003787879,0.007575758,0,0.001893939,0.003787879,-0.003787879,0.007575758,0.005681818,FALSE
2e3926b9,fd9dbdfb,p0000-perf-lib-sanity.sh-perf-report,114,74,0,0,0,1,0,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p0001-rev-list.sh-perf-report,114,74,0,7.42,0,1,0.0625,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p0002-read-cache.sh-perf-report,114,74,0,0,0,1,0,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p4000-diff-algorithms.sh-perf-report,114,74,0,1.94,0.65,1,1,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p4001-diff-no-index.sh-perf-report,114,74,1,0.01,0,1,0.043478261,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p4211-line-log.sh-perf-report,114,74,0,5.88,0,1,0.212121212,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p5302-pack-index.sh-perf-report,114,74,3,0.16,0.08,1,0.1,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p5310-pack-bitmaps.sh-perf-report,114,74,5,2.86,0,1,1,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p7000-filter-branch.sh-perf-report,114,74,7,0.02,0.01,1,1,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p7300-clean.sh-perf-report,114,74,2,10.49,0,1,0.043478261,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
2e3926b9,fd9dbdfb,p7810-grep.sh-perf-report,114,74,2,0,0,1,0.043478261,-168,-810,-161,-1132,-168,-805,-236,-538,-157,-4,-6,-446,-592,-160,3,-435,-146,-146,-167,-92,-4,-4,0,0,0.005681818,-0.009469697,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.003787879,0.003787879,-0.007575758,-0.005681818,FALSE
05a5869a,17130a70,p4211-line-log.sh-perf-report,114,74,0,5.85,0,1,0.0625,-168,-846,-163,-1170,-168,-841,-235,-574,-159,-4,-6,-452,-602,-159,3,-446,-158,-158,-179,-92,-4,-4,0,0,0.005681818,-0.011363636,-0.005681818,-0.003787879,-0.007575758,0,-0.001893939,-0.005681818,0.003787879,-0.007575758,-0.005681818,TRUE
577dfd03,90a78b83,p0000-perf-lib-sanity.sh-perf-report,926,517,5,0.06,0.02,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p0001-rev-list.sh-perf-report,926,517,10,12.3,0.29,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p0002-read-cache.sh-perf-report,926,517,2,0,0,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p4000-diff-algorithms.sh-perf-report,926,517,17,2.01,0.64,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p4001-diff-no-index.sh-perf-report,926,517,1,0.03,0.03,1,0.148148148,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p4211-line-log.sh-perf-report,926,517,8,8.34,0.92,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p5302-pack-index.sh-perf-report,926,517,15,0.26,0.07,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p5310-pack-bitmaps.sh-perf-report,926,517,26,4.99,0.82,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p7000-filter-branch.sh-perf-report,926,517,46,4.65,2.27,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p7300-clean.sh-perf-report,926,517,10,9.62,0.39,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
577dfd03,90a78b83,p7810-grep.sh-perf-report,926,517,3,0.01,0,1,1,1881,9776,2507,14087,1872,9264,2630,6229,2490,116,449,4892,6794,1788,21,4985,2016,1949,2251,971,4,4,0,0,0.00392236,-0.055148377,-0.028521158,-0.03329523,-0.035211583,-0.054890622,-0.054274251,-0.059194011,0.006365429,-0.045017483,-0.025999641,FALSE
90a78b83,f831acc6,p0000-perf-lib-sanity.sh-perf-report,517,926,2,0.1,0.1,1,1,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p0001-rev-list.sh-perf-report,517,926,3,12.68,0.34,1,1,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p0002-read-cache.sh-perf-report,517,926,0,0,0,1,0,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p4000-diff-algorithms.sh-perf-report,517,926,5,1.72,0.68,1,1,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p4001-diff-no-index.sh-perf-report,517,926,1,0.13,0.03,1,0.102564103,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p4211-line-log.sh-perf-report,517,926,1,5.57,0.64,1,1,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p5302-pack-index.sh-perf-report,517,926,8,0.41,0.41,1,1,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p5310-pack-bitmaps.sh-perf-report,517,926,11,4.56,0.72,1,1,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
90a78b83,f831acc6,p7810-grep.sh-perf-report,517,926,2,0.01,0,1,0.678571429,-1881,-9776,-2507,-14087,-1872,-9264,-2630,-6229,-2490,-116,-449,-4892,-6794,-1788,-21,-4985,-2016,-1949,-2251,-971,-4,-4,0,0,-0.00392236,0.055148377,0.028521158,0.03329523,0.035211583,0.054890622,0.054274251,0.059194011,-0.006365429,0.045017483,0.025999641,FALSE
268ef4d3,951b551d,p0000-perf-lib-sanity.sh-perf-report,60,107,0,0,0,1,0,139,726,100,961,139,718,204,499,100,0,8,391,520,135,-3,388,135,135,159,70,4,4,0,0,-0.003787879,-0.011363636,-0.001893939,0,0,-0.003787879,-0.001893939,-0.015151515,-0.003787879,-0.017045455,-0.001893939,FALSE
268ef4d3,951b551d,p0001-rev-list.sh-perf-report,60,107,0,7.48,0,1,0.0625,139,726,100,961,139,718,204,499,100,0,8,391,520,135,-3,388,135,135,159,70,4,4,0,0,-0.003787879,-0.011363636,-0.001893939,0,0,-0.003787879,-0.001893939,-0.015151515,-0.003787879,-0.017045455,-0.001893939,FALSE
268ef4d3,951b551d,p0002-read-cache.sh-perf-report,60,107,0,0,0,1,0,139,726,100,961,139,718,204,499,100,0,8,391,520,135,-3,388,135,135,159,70,4,4,0,0,-0.003787879,-0.011363636,-0.001893939,0,0,-0.003787879,-0.001893939,-0.015151515,-0.003787879,-0.017045455,-0.001893939,FALSE
268ef4d3,951b551d,p4000-diff-algorithms.sh-perf-report,60,107,2,1.98,0.13,1,1,139,726,100,961,139,718,204,499,100,0,8,391,520,135,-3,388,135,135,159,70,4,4,0,0,-0.003787879,-0.011363636,-0.001893939,0,0,-0.003787879,-0.001893939,-0.015151515,-0.003787879,-0.017045455,-0.001893939,FALSE
268ef4d3,951b551d,p4001-diff-no-index.sh-perf-report,60,107,0,0,0,1,0,139,726,100,961,139,718,204,499,100,0,8,391,520,135,-3,388,135,135,159,70,4,4,0,0,-0.003787879,-0.011363636,-0.001893939,0,0,-0.003787879,-0.001893939,-0.015151515,-0.003787879,-0.017045455,-0.001893939,FALSE
